Prueba;1
Cantidad;64
size;threadId;startTime;endTime;result
110000;11;1414729803206;1414729868586;10453
110000;11;1414729868586;1414729933716;10453
110000;11;1414729933716;1414729999314;10453
110000;11;1414729999314;1414730064584;10453
110000;11;1414730064584;1414730129995;10453
110000;11;1414730129995;1414730195203;10453
110000;11;1414730195203;1414730259990;10453
110000;11;1414730259990;1414730325464;10453
110000;11;1414730325464;1414730391015;10453
110000;11;1414730391015;1414730455833;10453
110000;11;1414730455833;1414730520807;10453
110000;11;1414730520807;1414730586218;10453
110000;11;1414730586218;1414730651021;10453
110000;11;1414730651021;1414730716042;10453
110000;11;1414730716042;1414730781234;10453
110000;11;1414730781234;1414730847316;10453
110000;11;1414730847316;1414730912649;10453
110000;11;1414730912649;1414730978106;10453
110000;11;1414730978106;1414731043486;10453
110000;11;1414731043486;1414731109193;10453
110000;11;1414731109193;1414731174870;10453
110000;11;1414731174870;1414731240514;10453
110000;11;1414731240514;1414731305676;10453
110000;11;1414731305676;1414731370946;10453
110000;11;1414731370946;1414731436513;10453
110000;11;1414731436513;1414731501144;10453
110000;11;1414731501144;1414731566477;10453
110000;11;1414731566477;1414731632824;10453
110000;11;1414731632824;1414731699233;10453
110000;11;1414731699233;1414731765050;10453
110000;11;1414731765050;1414731829431;10453
110000;11;1414731829431;1414731894327;10453
110000;11;1414731894327;1414731959426;10453
110000;11;1414731959426;1414732026475;10453
110000;11;1414732026475;1414732091069;10453
110000;11;1414732091069;1414732147621;10453
110000;11;1414732147621;1414732206062;10453
110000;11;1414732206063;1414732264519;10453
110000;11;1414732264519;1414732322355;10453
110000;11;1414732322355;1414732380120;10453
110000;11;1414732380120;1414732438790;10453
110000;11;1414732438790;1414732497128;10453
110000;11;1414732497128;1414732556361;10453
110000;11;1414732556361;1414732613778;10453
110000;11;1414732613778;1414732670471;10453
110000;11;1414732670471;1414732734274;10453
110000;11;1414732734274;1414732800059;10453
110000;11;1414732800059;1414732865345;10453
110000;11;1414732865345;1414732930990;10453
110000;11;1414732930990;1414732996853;10453
110000;11;1414732996853;1414733062186;10453
110000;11;1414733062186;1414733127254;10453
110000;11;1414733127254;1414733193071;10453
110000;11;1414733193086;1414733258263;10453
110000;11;1414733258263;1414733324080;10453
110000;11;1414733324080;1414733389334;10453
110000;11;1414733389334;1414733454324;10453
110000;11;1414733454324;1414733519907;10453
110000;11;1414733519907;1414733585552;10453
110000;11;1414733585552;1414733650760;10453
110000;11;1414733650760;1414733715500;10453
110000;11;1414733715500;1414733780958;10453
110000;11;1414733780958;1414733845776;10453
110000;11;1414733845776;1414733911467;10453

Prueba;2
Cantidad;128
size;threadId;startTime;endTime;result
110000;12;1414734211471;1414734264683;10453
110000;13;1414734211471;1414734264652;10453
110000;13;1414734264652;1414734313574;10453
110000;12;1414734264683;1414734313605;10453
110000;13;1414734313574;1414734362527;10453
110000;12;1414734313605;1414734362558;10453
110000;13;1414734362527;1414734411479;10453
110000;12;1414734362558;1414734411495;10453
110000;13;1414734411479;1414734464442;10453
110000;12;1414734411495;1414734464442;10453
110000;12;1414734464442;1414734513535;10453
110000;13;1414734464442;1414734513535;10453
110000;12;1414734513535;1414734570303;10453
110000;13;1414734513535;1414734570413;10453
110000;12;1414734570303;1414734649551;10453
110000;13;1414734570413;1414734650019;10453
110000;12;1414734649551;1414734722716;10453
110000;13;1414734650019;1414734723074;10453
110000;12;1414734722716;1414734771715;10453
110000;13;1414734723074;1414734772058;10453
110000;12;1414734771715;1414734820653;10453
110000;13;1414734772058;1414734820996;10453
110000;12;1414734820653;1414734869496;10453
110000;13;1414734820996;1414734869855;10453
110000;12;1414734869496;1414734918418;10453
110000;13;1414734869855;1414734918777;10453
110000;12;1414734918418;1414734967308;10453
110000;13;1414734918777;1414734967667;10453
110000;12;1414734967308;1414735016230;10453
110000;13;1414734967667;1414735016589;10453
110000;12;1414735016230;1414735069177;10453
110000;13;1414735016589;1414735069582;10453
110000;12;1414735069177;1414735118285;10453
110000;13;1414735069582;1414735118675;10453
110000;12;1414735118285;1414735167332;10453
110000;13;1414735118675;1414735167738;10453
110000;12;1414735167332;1414735216472;10453
110000;13;1414735167738;1414735216862;10453
110000;12;1414735216472;1414735265612;10453
110000;13;1414735216862;1414735266002;10453
110000;12;1414735265612;1414735314705;10453
110000;13;1414735266002;1414735315111;10453
110000;12;1414735314705;1414735367605;10453
110000;13;1414735315111;1414735368042;10453
110000;12;1414735367605;1414735420692;10453
110000;13;1414735368042;1414735421051;10453
110000;12;1414735420692;1414735469848;10453
110000;13;1414735421051;1414735470207;10453
110000;12;1414735469848;1414735518925;10453
110000;13;1414735470207;1414735519284;10453
110000;12;1414735518925;1414735567972;10453
110000;13;1414735519284;1414735568346;10453
110000;12;1414735567972;1414735617050;10453
110000;13;1414735568346;1414735617424;10453
110000;12;1414735617050;1414735670339;10453
110000;13;1414735617424;1414735670448;10453
110000;12;1414735670339;1414735719323;10453
110000;13;1414735670448;1414735719433;10453
110000;12;1414735719323;1414735768339;10453
110000;13;1414735719433;1414735768448;10453
110000;12;1414735768339;1414735817323;10453
110000;13;1414735768448;1414735817432;10453
110000;12;1414735817323;1414735866322;10453
110000;13;1414735817432;1414735866432;10453
110000;12;1414735866322;1414735915353;10453
110000;13;1414735866432;1414735915447;10453
110000;12;1414735915353;1414735968362;10453
110000;13;1414735915447;1414735968362;10453
110000;13;1414735968362;1414736017409;10453
110000;12;1414735968362;1414736017331;10453
110000;12;1414736017331;1414736066284;10453
110000;13;1414736017409;1414736066346;10453
110000;12;1414736066284;1414736115158;10453
110000;13;1414736066346;1414736115236;10453
110000;12;1414736115158;1414736164111;10453
110000;13;1414736115236;1414736164189;10453
110000;12;1414736164111;1414736213033;10453
110000;13;1414736164189;1414736213111;10453
110000;12;1414736213033;1414736265995;10453
110000;13;1414736213111;1414736266089;10453
110000;12;1414736265995;1414736315588;10453
110000;13;1414736266089;1414736315681;10453
110000;12;1414736315588;1414736367364;10453
110000;13;1414736315681;1414736367364;10453
110000;12;1414736367364;1414736417503;10453
110000;13;1414736367364;1414736417440;10453
110000;13;1414736417440;1414736466518;10453
110000;12;1414736417503;1414736466580;10453
110000;13;1414736466518;1414736515642;10453
110000;12;1414736466580;1414736515705;10453
110000;13;1414736515642;1414736564751;10453
110000;12;1414736515705;1414736564814;10453
110000;13;1414736564751;1414736618400;10453
110000;12;1414736564814;1414736618447;10453
110000;13;1414736618400;1414736671455;10453
110000;12;1414736618447;1414736671667;10453
110000;13;1414736671455;1414736725065;10453
110000;12;1414736671668;1414736725603;10453
110000;13;1414736725065;1414736778988;10453
110000;12;1414736725603;1414736779432;10453
110000;13;1414736778988;1414736833972;10453
110000;12;1414736779432;1414736834359;10453
110000;13;1414736833972;1414736887313;10453
110000;12;1414736834359;1414736887763;10453
110000;13;1414736887313;1414736940497;10453
110000;12;1414736887763;1414736940967;10453
110000;13;1414736940497;1414736994316;10453
110000;12;1414736940968;1414736995019;10453
110000;13;1414736994316;1414737051918;10453
110000;12;1414736995019;1414737052815;10453
110000;13;1414737051918;1414737104645;10453
110000;12;1414737052815;1414737105464;10453
110000;13;1414737104645;1414737157182;10453
110000;12;1414737105464;1414737158040;10453
110000;13;1414737157182;1414737209856;10453
110000;12;1414737158040;1414737210691;10453
110000;13;1414737209856;1414737265922;10453
110000;12;1414737210691;1414737266898;10453
110000;13;1414737265923;1414737318600;10453
110000;12;1414737266898;1414737319656;10453
110000;13;1414737318600;1414737371188;10453
110000;12;1414737319656;1414737372331;10453
110000;13;1414737371188;1414737423768;10453
110000;12;1414737372331;1414737424904;10453
110000;13;1414737423768;1414737476394;10453
110000;12;1414737424904;1414737477549;10453
110000;13;1414737476394;1414737529026;10453
110000;12;1414737477549;1414737530171;10453

Prueba;3
Cantidad;192
size;threadId;startTime;endTime;result
110000;14;1414737830178;1414737888303;10453
110000;15;1414737830178;1414737888303;10453
110000;16;1414737830224;1414737887944;10453
110000;16;1414737887944;1414737941843;10453
110000;15;1414737888303;1414737942077;10453
110000;14;1414737888303;1414737942123;10453
110000;16;1414737941843;1414737995647;10453
110000;15;1414737942077;1414737995631;10453
110000;14;1414737942123;1414737995990;10453
110000;15;1414737995631;1414738049701;10453
110000;16;1414737995647;1414738049951;10453
110000;14;1414737995990;1414738049701;10453
110000;15;1414738049701;1414738103630;10453
110000;14;1414738049701;1414738103303;10453
110000;16;1414738049951;1414738103194;10453
110000;16;1414738103194;1414738157014;10453
110000;14;1414738103303;1414738156889;10453
110000;15;1414738103630;1414738157482;10453
110000;14;1414738156889;1414738210335;10453
