Prueba;1
Cantidad;64
size;threadId;startTime;endTime;result
110000;11;1414635063789;1414635141787;10453
110000;11;1414635141787;1414635219897;10453
110000;11;1414635219897;1414635297639;10453
110000;11;1414635297639;1414635375381;10453
110000;11;1414635375381;1414635453391;10453
110000;11;1414635453391;1414635531298;10453
110000;11;1414635531299;1414635608621;10453
110000;11;1414635608621;1414635685760;10453
110000;11;1414635685760;1414635762156;10453
110000;11;1414635762156;1414635838254;10453
110000;11;1414635838254;1414635915685;10453
110000;11;1414635915685;1414635990185;10453
110000;11;1414635990185;1414636064709;10453
110000;11;1414636064709;1414636135723;10453
110000;11;1414636135723;1414636211053;10453
110000;11;1414636211054;1414636287115;10453
110000;11;1414636287116;1414636365562;10453
110000;11;1414636365562;1414636444809;10453
110000;11;1414636444809;1414636523238;10453
110000;11;1414636523238;1414636603589;10453
110000;11;1414636603589;1414636682892;10453
110000;11;1414636682892;1414636761789;10453
110000;11;1414636761789;1414636842098;10453
110000;11;1414636842098;1414636921923;10453
110000;11;1414636921923;1414637000984;10453
110000;11;1414637000984;1414637080716;10453
110000;11;1414637080716;1414637160572;10453
110000;11;1414637160572;1414637240039;10453
110000;11;1414637240039;1414637319646;10453
110000;11;1414637319646;1414637399284;10453
110000;11;1414637399284;1414637478532;10453
110000;11;1414637478532;1414637558404;10453
110000;11;1414637558404;1414637637106;10453
110000;11;1414637637106;1414637716167;10453
110000;11;1414637716167;1414637795743;10453
110000;11;1414637795743;1414637875365;10453
110000;11;1414637875365;1414637954551;10453
110000;11;1414637954551;1414638033362;10453
110000;11;1414638033362;1414638112923;10453
110000;11;1414638112923;1414638192280;10453
110000;11;1414638192280;1414638272214;10453
110000;11;1414638272214;1414638352071;10453
110000;11;1414638352071;1414638431772;10453
110000;11;1414638431772;1414638511410;10453
110000;11;1414638511410;1414638590736;10453
110000;11;1414638590736;1414638670358;10453
110000;11;1414638670358;1414638749794;10453
110000;11;1414638749794;1414638829635;10453
110000;11;1414638829635;1414638909616;10453
110000;11;1414638909616;1414638989395;10453
110000;11;1414638989395;1414639069313;10453
110000;11;1414639069313;1414639149747;10453
110000;11;1414639149747;1414639229573;10453
110000;11;1414639229573;1414639309086;10453
110000;11;1414639309086;1414639388537;10453
110000;11;1414639388537;1414639468347;10453
110000;11;1414639468347;1414639548843;10453
110000;11;1414639548843;1414639634939;10453
110000;11;1414639634939;1414639714780;10453
110000;11;1414639714780;1414639794060;10453
110000;11;1414639794060;1414639875242;10453
110000;11;1414639875258;1414639955177;10453
110000;11;1414639955177;1414640035657;10453
110000;11;1414640035657;1414640114609;10453

Prueba;2
Cantidad;128
size;threadId;startTime;endTime;result
110000;12;1414640414610;1414640495554;10453
110000;13;1414640414612;1414640493391;10453
110000;13;1414640493391;1414640571514;10453
110000;12;1414640495554;1414640575914;10453
110000;13;1414640571514;1414640648266;10453
110000;12;1414640575914;1414640655898;10453
110000;13;1414640648266;1414640727455;10453
110000;12;1414640655898;1414640735817;10453
110000;13;1414640727455;1414640807093;10453
110000;12;1414640735817;1414640815439;10453
110000;13;1414640807093;1414640886092;10453
110000;12;1414640815439;1414640895093;10453
110000;13;1414640886092;1414640965293;10453
110000;12;1414640895093;1414640975402;10453
110000;13;1414640965293;1414641044697;10453
110000;12;1414640975402;1414641055149;10453
110000;13;1414641044697;1414641124086;10453
110000;12;1414641055149;1414641134631;10453
110000;13;1414641124086;1414641203786;10453
110000;12;1414641134631;1414641214207;10453
110000;13;1414641203786;1414641283050;10453
110000;12;1414641214207;1414641294095;10453
110000;13;1414641283050;1414641362517;10453
110000;12;1414641294095;1414641373983;10453
110000;13;1414641362517;1414641442014;10453
110000;12;1414641373983;1414641453714;10453
110000;13;1414641442014;1414641521450;10453
110000;12;1414641453714;1414641533384;10453
110000;13;1414641521450;1414641601228;10453
110000;12;1414641533384;1414641613474;10453
110000;13;1414641601228;1414641680663;10453
110000;12;1414641613474;1414641692863;10453
110000;13;1414641680663;1414641760083;10453
110000;12;1414641692863;1414641771097;10453
110000;13;1414641760083;1414641839550;10453
110000;12;1414641771097;1414641850766;10453
110000;13;1414641839550;1414641918970;10453
110000;12;1414641850766;1414641930358;10453
110000;13;1414641918970;1414641998374;10453
110000;12;1414641930358;1414642010230;10453
110000;13;1414641998374;1414642077606;10453
110000;12;1414642010230;1414642090632;10453
110000;13;1414642077606;1414642156839;10453
110000;12;1414642090632;1414642169865;10453
110000;13;1414642156839;1414642236102;10453
110000;12;1414642169865;1414642249690;10453
110000;13;1414642236102;1414642315647;10453
110000;12;1414642249690;1414642329328;10453
110000;13;1414642315647;1414642394349;10453
110000;12;1414642329328;1414642408857;10453
110000;13;1414642394349;1414642473925;10453
110000;12;1414642408857;1414642488371;10453
110000;13;1414642473925;1414642553469;10453
110000;12;1414642488371;1414642567899;10453
110000;13;1414642553469;1414642633092;10453
110000;12;1414642567899;1414642647054;10453
110000;13;1414642633092;1414642712356;10453
110000;12;1414642647054;1414642725070;10453
110000;13;1414642712356;1414642791635;10453
110000;12;1414642725070;1414642803912;10453
110000;13;1414642791635;1414642870961;10453
110000;12;1414642803912;1414642882115;10453
110000;13;1414642870961;1414642950163;10453
110000;12;1414642882115;1414642961488;10453
110000;13;1414642950163;1414643029567;10453
110000;12;1414642961488;1414643041563;10453
110000;13;1414643029567;1414643108362;10453
110000;12;1414643041563;1414643121576;10453
110000;13;1414643108362;1414643187330;10453
110000;12;1414643121576;1414643201214;10453
110000;13;1414643187330;1414643266625;10453
110000;12;1414643201214;1414643280821;10453
110000;13;1414643266625;1414643346044;10453
110000;12;1414643280821;1414643360771;10453
110000;13;1414643346044;1414643425043;10453
110000;12;1414643360771;1414643440783;10453
110000;13;1414643425043;1414643504556;10453
110000;12;1414643440783;1414643520624;10453
110000;13;1414643504556;1414643583633;10453
110000;12;1414643520624;1414643600340;10453
110000;13;1414643583633;1414643663021;10453
110000;12;1414643600340;1414643680135;10453
110000;13;1414643663021;1414643742020;10453
110000;12;1414643680135;1414643759804;10453
110000;13;1414643742020;1414643821284;10453
110000;12;1414643759804;1414643839738;10453
110000;13;1414643821284;1414643900579;10453
110000;12;1414643839738;1414643919548;10453
110000;13;1414643900579;1414643979452;10453
110000;12;1414643919548;1414643999233;10453
110000;13;1414643979452;1414644058498;10453
110000;12;1414643999233;1414644079027;10453
110000;13;1414644058498;1414644137590;10453
110000;12;1414644079027;1414644158603;10453
110000;13;1414644137590;1414644216526;10453
110000;12;1414644158603;1414644238179;10453
110000;13;1414644216526;1414644295961;10453
110000;12;1414644238179;1414644317926;10453
110000;13;1414644295961;1414644374913;10453
110000;12;1414644317926;1414644397580;10453
110000;13;1414644374913;1414644453584;10453
110000;12;1414644397580;1414644477234;10453
110000;13;1414644453584;1414644532333;10453
110000;12;1414644477234;1414644557043;10453
110000;13;1414644532333;1414644611129;10453
110000;12;1414644557043;1414644637196;10453
110000;13;1414644611129;1414644689846;10453
110000;12;1414644637196;1414644717100;10453
110000;13;1414644689846;1414644769204;10453
110000;12;1414644717100;1414644796582;10453
110000;13;1414644769204;1414644848701;10453
110000;12;1414644796582;1414644876704;10453
110000;13;1414644848701;1414644928028;10453
110000;12;1414644876704;1414644956669;10453
110000;13;1414644928028;1414645007385;10453
110000;12;1414644956669;1414645036510;10453
110000;13;1414645007385;1414645086539;10453
110000;12;1414645036510;1414645116570;10453
110000;13;1414645086539;1414645165710;10453
110000;12;1414645116570;1414645196192;10453
110000;13;1414645165710;1414645244989;10453
110000;12;1414645196192;1414645276173;10453
110000;13;1414645244989;1414645324268;10453
110000;12;1414645276173;1414645355968;10453
110000;13;1414645324268;1414645403516;10453
110000;12;1414645355968;1414645435465;10453
110000;13;1414645403516;1414645482905;10453
110000;12;1414645435465;1414645515356;10453

Prueba;3
Cantidad;192
size;threadId;startTime;endTime;result
110000;14;1414645815361;1414645893178;10453
110000;15;1414645815361;1414645894448;10453
110000;16;1414645815362;1414645894445;10453
110000;14;1414645893178;1414645974002;10453
110000;16;1414645894445;1414645973268;10453
110000;15;1414645894449;1414645973758;10453
110000;16;1414645973268;1414646052434;10453
110000;15;1414645973758;1414646052895;10453
110000;14;1414645974002;1414646054569;10453
110000;16;1414646052434;1414646131010;10453
110000;15;1414646052895;1414646132134;10453
110000;14;1414646054569;1414646135355;10453
110000;16;1414646131010;1414646209632;10453
110000;15;1414646132134;1414646211525;10453
110000;14;1414646135355;1414646216047;10453
110000;16;1414646209633;1414646289332;10453
110000;15;1414646211525;1414646290852;10453
110000;14;1414646216047;1414646296796;10453
110000;16;1414646289332;1414646368400;10453
110000;15;1414646290852;1414646370121;10453
110000;14;1414646296796;1414646377497;10453
110000;16;1414646368401;1414646447286;10453
110000;15;1414646370121;1414646449309;10453
110000;14;1414646377497;1414646457953;10453
110000;16;1414646447286;1414646526456;10453
110000;15;1414646449309;1414646528691;10453
110000;14;1414646457953;1414646539222;10453
110000;16;1414646526456;1414646605906;10453
110000;15;1414646528691;1414646608044;10453
110000;14;1414646539222;1414646621287;10453
110000;16;1414646605906;1414646687661;10453
110000;15;1414646608044;1414646687366;10453
110000;14;1414646621287;1414646703429;10453
110000;15;1414646687366;1414646765549;10453
110000;16;1414646687661;1414646776766;10453
110000;14;1414646703429;1414646783978;10453
110000;15;1414646765550;1414646845235;10453
110000;16;1414646776766;1414646856471;10453
110000;14;1414646783979;1414646863267;10453
110000;15;1414646845235;1414646924541;10453
110000;16;1414646856471;1414646935895;10453
110000;14;1414646863267;1414646943259;10453
110000;15;1414646924541;1414647004613;10453
